IMG/center_2017_02_05_21_20_50_911.jpg,IMG/left_2017_02_05_21_20_50_911.jpg,IMG/right_2017_02_05_21_20_50_911.jpg,0,0,0,7.79E-05
IMG/center_2017_02_05_21_20_51_032.jpg,IMG/left_2017_02_05_21_20_51_032.jpg,IMG/right_2017_02_05_21_20_51_032.jpg,0,0,0,7.88E-05
IMG/center_2017_02_05_21_20_51_132.jpg,IMG/left_2017_02_05_21_20_51_132.jpg,IMG/right_2017_02_05_21_20_51_132.jpg,0,0,0,7.82E-05
IMG/center_2017_02_05_21_20_51_233.jpg,IMG/left_2017_02_05_21_20_51_233.jpg,IMG/right_2017_02_05_21_20_51_233.jpg,0,0,0,7.79E-05
IMG/center_2017_02_05_21_20_51_349.jpg,IMG/left_2017_02_05_21_20_51_349.jpg,IMG/right_2017_02_05_21_20_51_349.jpg,0,0,0,7.98E-05
IMG/center_2017_02_05_21_20_51_449.jpg,IMG/left_2017_02_05_21_20_51_449.jpg,IMG/right_2017_02_05_21_20_51_449.jpg,0,0,0,7.82E-05
IMG/center_2017_02_05_21_20_51_553.jpg,IMG/left_2017_02_05_21_20_51_553.jpg,IMG/right_2017_02_05_21_20_51_553.jpg,0,0,0,7.83E-05
IMG/center_2017_02_05_21_20_51_655.jpg,IMG/left_2017_02_05_21_20_51_655.jpg,IMG/right_2017_02_05_21_20_51_655.jpg,0,0,0,7.81E-05
IMG/center_2017_02_05_21_20_51_755.jpg,IMG/left_2017_02_05_21_20_51_755.jpg,IMG/right_2017_02_05_21_20_51_755.jpg,0,0,0,7.95E-05
IMG/center_2017_02_05_21_20_51_868.jpg,IMG/left_2017_02_05_21_20_51_868.jpg,IMG/right_2017_02_05_21_20_51_868.jpg,0,0,0,7.80E-05
IMG/center_2017_02_05_21_20_51_970.jpg,IMG/left_2017_02_05_21_20_51_970.jpg,IMG/right_2017_02_05_21_20_51_970.jpg,0,0,0,7.78E-05
IMG/center_2017_02_05_21_20_52_074.jpg,IMG/left_2017_02_05_21_20_52_074.jpg,IMG/right_2017_02_05_21_20_52_074.jpg,0,0,0,7.86E-05
IMG/center_2017_02_05_21_20_52_178.jpg,IMG/left_2017_02_05_21_20_52_178.jpg,IMG/right_2017_02_05_21_20_52_178.jpg,0,0,0,7.81E-05
IMG/center_2017_02_05_21_20_52_282.jpg,IMG/left_2017_02_05_21_20_52_282.jpg,IMG/right_2017_02_05_21_20_52_282.jpg,0,0,0,7.82E-05
IMG/center_2017_02_05_21_20_52_386.jpg,IMG/left_2017_02_05_21_20_52_386.jpg,IMG/right_2017_02_05_21_20_52_386.jpg,0,0.06969291,0,0.04060981
IMG/center_2017_02_05_21_20_52_497.jpg,IMG/left_2017_02_05_21_20_52_497.jpg,IMG/right_2017_02_05_21_20_52_497.jpg,0,0.4032599,0,0.3847492
IMG/center_2017_02_05_21_20_52_599.jpg,IMG/left_2017_02_05_21_20_52_599.jpg,IMG/right_2017_02_05_21_20_52_599.jpg,0,0.709965,0,1.093045
IMG/center_2017_02_05_21_20_52_708.jpg,IMG/left_2017_02_05_21_20_52_708.jpg,IMG/right_2017_02_05_21_20_52_708.jpg,0,1,0,2.106965
